book,chapter,verse,monad,text,ktv,phtext,phsep
Genesis,5,4,2169,יְמֵי־,,yᵊmê-,
Genesis,5,4,2170,אָדָ֗ם ,,ʔāḏˈām, 
Genesis,5,4,2175,שְׁמֹנֶ֥ה ,,šᵊmōnˌeh, 
Genesis,5,4,2176,מֵאֹ֖ת ,,mēʔˌōṯ, 
Genesis,5,5,2185,כָּל־,,kol-,
Genesis,5,5,2186,יְמֵ֤י ,,yᵊmˈê, 
Genesis,5,5,2187,אָדָם֙ ,,ʔāḏˌām, 
Genesis,5,5,2190,תְּשַׁ֤ע ,,tᵊšˈaʕ, 
Genesis,5,5,2191,מֵאֹות֙ ,,mēʔôṯ, 
Genesis,5,5,2194,שְׁלֹשִׁ֖ים ,,šᵊlōšˌîm, 
Genesis,5,8,2230,כָּל־,,kol-,
Genesis,5,8,2231,יְמֵי־,,yᵊmê-,
Genesis,5,8,2232,שֵׁ֔ת ,,šˈēṯ, 
Genesis,5,8,2233,שְׁתֵּ֤ים ,,šᵊttˈêm, 
Genesis,5,8,2234,עֶשְׂרֵה֙ ,,ʕeśrˌē, 
Genesis,5,8,2237,תְשַׁ֥ע ,,ṯᵊšˌaʕ, 
Genesis,5,8,2238,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,11,2272,כָּל־,,kol-,
Genesis,5,11,2273,יְמֵ֣י ,,yᵊmˈê, 
Genesis,5,11,2274,אֱנֹ֔ושׁ ,,ʔᵉnˈôš, 
Genesis,5,11,2275,חָמֵ֣שׁ ,,ḥāmˈēš, 
Genesis,5,11,2278,תְשַׁ֥ע ,,ṯᵊšˌaʕ, 
Genesis,5,11,2279,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,14,2312,כָּל־,,kol-,
Genesis,5,14,2313,יְמֵ֣י ,,yᵊmˈê, 
Genesis,5,14,2314,קֵינָ֔ן ,,qênˈān, 
Genesis,5,14,2315,עֶ֣שֶׂר ,,ʕˈeśer, 
Genesis,5,14,2318,תְשַׁ֥ע ,,ṯᵊšˌaʕ, 
Genesis,5,14,2319,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,17,2355,כָּל־,,kol-,
Genesis,5,17,2356,יְמֵ֣י ,,yᵊmˈê, 
Genesis,5,17,2357,מַהֲלַלְאֵ֔ל ,,mahᵃlalʔˈēl, 
Genesis,5,17,2358,חָמֵ֤שׁ ,,ḥāmˈēš, 
Genesis,5,17,2360,תִשְׁעִים֙ ,,ṯišʕîm, 
Genesis,5,17,2363,שְׁמֹנֶ֥ה ,,šᵊmōnˌeh, 
Genesis,5,17,2364,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,20,2399,כָּל־,,kol-,
Genesis,5,20,2400,יְמֵי־,,yᵊmê-,
Genesis,5,20,2401,יֶ֔רֶד ,,yˈereḏ, 
Genesis,5,20,2402,שְׁתַּ֤יִם ,,šᵊttˈayim, 
Genesis,5,20,2404,שִׁשִּׁים֙ ,,šiššîm, 
Genesis,5,20,2407,תְשַׁ֥ע ,,ṯᵊšˌaʕ, 
Genesis,5,20,2408,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,23,2443,כָּל־,,kol-,
Genesis,5,23,2444,יְמֵ֣י ,,yᵊmˈê, 
Genesis,5,23,2445,חֲנֹ֑וךְ ,,ḥᵃnˈôḵ, 
Genesis,5,23,2446,חָמֵ֤שׁ ,,ḥāmˈēš, 
Genesis,5,23,2448,שִׁשִּׁים֙ ,,šiššîm, 
Genesis,5,23,2451,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Genesis,5,23,2452,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,27,2502,כָּל־,,kol-,
Genesis,5,27,2503,יְמֵ֣י ,,yᵊmˈê, 
Genesis,5,27,2504,מְתוּשֶׁ֔לַח ,,mᵊṯûšˈelaḥ, 
Genesis,5,27,2505,תֵּ֤שַׁע ,,tˈēšaʕ, 
Genesis,5,27,2507,שִׁשִּׁים֙ ,,šiššîm, 
Genesis,5,27,2510,תְשַׁ֥ע ,,ṯᵊšˌaʕ, 
Genesis,5,27,2511,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,31,2571,כָּל־,,kol-,
Genesis,5,31,2572,יְמֵי־,,yᵊmê-,
Genesis,5,31,2573,לֶ֔מֶךְ ,,lˈemeḵ, 
Genesis,5,31,2574,שֶׁ֤בַע ,,šˈevaʕ, 
Genesis,5,31,2576,שִׁבְעִים֙ ,,šivʕîm, 
Genesis,5,31,2579,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Genesis,5,31,2580,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,5,32,2586,נֹ֕חַ ,,nˈōₐḥ, 
Genesis,5,32,2588,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Genesis,5,32,2589,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,6,3,2655,יָמָ֔יו ,,yāmˈāʸw, 
Genesis,6,3,2656,מֵאָ֥ה ,,mēʔˌā, 
Genesis,6,3,2658,עֶשְׂרִ֖ים ,,ʕeśrˌîm, 
Genesis,7,6,3142,נֹ֕חַ ,,nˈōₐḥ, 
Genesis,7,6,3144,שֵׁ֥שׁ ,,šˌēš, 
Genesis,7,6,3145,מֵאֹ֖ות ,,mēʔˌôṯ, 
Genesis,11,1,4968,כָל־,,ḵol-,
Genesis,11,1,4970,אָ֖רֶץ ,,ʔˌāreṣ, 
Genesis,11,1,4972,אֶחָ֑ת ,,ʔeḥˈāṯ, 
Genesis,11,1,4975,אֲחָדִֽים׃ ,,ʔᵃḥāḏˈîm, . 
Genesis,11,10,5140,שֵׁ֚ם ,,ˈšēm, 
Genesis,11,10,5142,מְאַ֣ת ,,mᵊʔˈaṯ, 
Genesis,11,32,5472,יְמֵי־,,yᵊmê-,
Genesis,11,32,5473,תֶ֔רַח ,,ṯˈeraḥ, 
Genesis,11,32,5474,חָמֵ֥שׁ ,,ḥāmˌēš, 
Genesis,11,32,5477,מָאתַ֣יִם ,,māṯˈayim, 
Genesis,12,4,5544,אַבְרָ֗ם ,,ʔavrˈām, 
Genesis,12,4,5546,חָמֵ֤שׁ ,,ḥāmˈēš, 
Genesis,12,4,5549,שִׁבְעִ֣ים ,,šivʕˈîm, 
Genesis,16,16,7310,אַבְרָ֕ם ,,ʔavrˈām, 
Genesis,16,16,7312,שְׁמֹנִ֥ים ,,šᵊmōnˌîm, 
Genesis,16,16,7315,שֵׁ֣שׁ ,,šˈēš, 
Genesis,17,1,7326,אַבְרָ֔ם ,,ʔavrˈām, 
Genesis,17,1,7328,תִּשְׁעִ֥ים ,,tišʕˌîm, 
Genesis,17,1,7331,תֵ֣שַׁע ,,ṯˈēšaʕ, 
Genesis,17,24,7753,אַ֨בְרָהָ֔ם ,,ʔˌavrāhˈām, 
Genesis,17,24,7755,תִּשְׁעִ֥ים ,,tišʕˌîm, 
Genesis,17,24,7757,תֵ֖שַׁע ,,ṯˌēšaʕ, 
Genesis,17,25,7764,יִשְׁמָעֵ֣אל ,,yišmāʕˈēl, 
Genesis,17,25,7767,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Genesis,17,25,7768,עֶשְׂרֵ֖ה ,,ʕeśrˌē, 
Genesis,21,5,9684,אַבְרָהָ֖ם ,,ʔavrāhˌām, 
Genesis,21,5,9686,מְאַ֣ת ,,mᵊʔˈaṯ, 
Genesis,23,1,10737,חַיֵּ֣י ,,ḥayyˈê, 
Genesis,23,1,10738,שָׂרָ֔ה ,,śārˈā, 
Genesis,23,1,10739,מֵאָ֥ה ,,mēʔˌā, 
Genesis,23,1,10742,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Genesis,23,1,10745,שֶׁ֣בַע ,,šˈevaʕ, 
Genesis,25,20,12718,יִצְחָק֙ ,,yiṣḥˌāq, 
Genesis,25,20,12720,אַרְבָּעִ֣ים ,,ʔarbāʕˈîm, 
Genesis,25,26,12840,יִצְחָ֛ק ,,yiṣḥˈāq, 
Genesis,25,26,12842,שִׁשִּׁ֥ים ,,šiššˌîm, 
Genesis,26,34,13606,עֵשָׂו֙ ,,ʕēśˌāw, 
Genesis,26,34,13608,אַרְבָּעִ֣ים ,,ʔarbāʕˈîm, 
Genesis,35,22,19457,בְנֵֽי־,,vᵊnˈê-,
Genesis,35,22,19458,יַעֲקֹ֖ב ,,yaʕᵃqˌōv, 
Genesis,35,22,19459,שְׁנֵ֥ים ,,šᵊnˌêm, 
Genesis,35,22,19460,עָשָֽׂר׃ ,,ʕāśˈār, . 
Genesis,35,28,19524,יְמֵ֣י ,,yᵊmˈê, 
Genesis,35,28,19525,יִצְחָ֑ק ,,yiṣḥˈāq, 
Genesis,35,28,19526,מְאַ֥ת ,,mᵊʔˌaṯ, 
Genesis,35,28,19529,שְׁמֹנִ֥ים ,,šᵊmōnˌîm, 
Genesis,41,46,23190,יֹוסֵף֙ ,,yôsˌēf, 
Genesis,41,46,23192,שְׁלֹשִׁ֣ים ,,šᵊlōšˈîm, 
Genesis,46,15,26230,כָּל־,,kol-,
Genesis,46,15,26231,נֶ֧פֶשׁ ,,nˈefeš, 
Genesis,46,15,26232,בָּנָ֛יו ,,bānˈāʸw, 
Genesis,46,15,26234,בְנֹותָ֖יו ,,vᵊnôṯˌāʸw, 
Genesis,46,15,26235,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Genesis,46,15,26237,שָׁלֹֽשׁ׃ ,,šālˈōš, . 
Genesis,46,22,26342,כָּל־,,kol-,
Genesis,46,22,26343,נֶ֖פֶשׁ ,,nˌefeš, 
Genesis,46,22,26344,אַרְבָּעָ֥ה ,,ʔarbāʕˌā, 
Genesis,46,22,26345,עָשָֽׂר׃ ,,ʕāśˈār, . 
Genesis,46,25,26375,כָּל־,,kol-,
Genesis,46,25,26376,נֶ֥פֶשׁ ,,nˌefeš, 
Genesis,46,25,26377,שִׁבְעָֽה׃ ,,šivʕˈā, . 
Genesis,46,26,26394,כָּל־,,kol-,
Genesis,46,26,26395,נֶ֖פֶשׁ ,,nˌefeš, 
Genesis,46,26,26396,שִׁשִּׁ֥ים ,,šiššˌîm, 
Genesis,46,26,26398,שֵֽׁשׁ׃ ,,šˈēš, . 
Genesis,46,27,26400,בְנֵ֥י ,,vᵊnˌê, 
Genesis,46,27,26401,יֹוסֵ֛ף ,,yôsˈēf, 
Genesis,46,27,26408,שְׁנָ֑יִם ,,šᵊnˈāyim, 
Genesis,46,27,26409,כָּל־,,kol-,
Genesis,46,27,26411,נֶּ֧פֶשׁ ,,nnˈefeš, 
Genesis,46,27,26418,שִׁבְעִֽים׃ פ ,,šivʕˈîm . f, 
Genesis,47,9,26726,יְמֵי֙ ,,yᵊmˌê, 
Genesis,47,9,26727,שְׁנֵ֣י ,,šᵊnˈê, 
Genesis,47,9,26728,מְגוּרַ֔י ,,mᵊḡûrˈay, 
Genesis,47,9,26729,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Genesis,47,9,26731,מְאַ֖ת ,,mᵊʔˌaṯ, 
Genesis,47,28,27217,יְמֵֽי־,,yᵊmˈê-,
Genesis,47,28,27218,יַעֲקֹב֙ ,,yaʕᵃqˌōv, 
Genesis,47,28,27221,שֶׁ֣בַע ,,šˈevaʕ, 
Genesis,47,28,27224,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Genesis,47,28,27226,מְאַ֖ת ,,mᵊʔˌaṯ, 
Genesis,49,28,28134,כָּל־,,kol-,
Genesis,49,28,28135,אֵ֛לֶּה ,,ʔˈēlleh, 
Genesis,49,28,28138,שְׁנֵ֣ים ,,šᵊnˈêm, 
Genesis,49,28,28139,עָשָׂ֑ר ,,ʕāśˈār, 
Exodus,1,5,28795,כָּל־,,kol-,
Exodus,1,5,28796,נֶ֛פֶשׁ ,,nˈefeš, 
Exodus,1,5,28797,יֹצְאֵ֥י ,,yōṣᵊʔˌê, 
Exodus,1,5,28798,יֶֽרֶךְ־,,yˈereḵ-,
Exodus,1,5,28799,יַעֲקֹ֖ב ,,yaʕᵃqˌōv, 
Exodus,1,5,28800,שִׁבְעִ֣ים ,,šivʕˈîm, 
Exodus,6,16,31551,שְׁנֵי֙ ,,šᵊnˌê, 
Exodus,6,16,31552,חַיֵּ֣י ,,ḥayyˈê, 
Exodus,6,16,31553,לֵוִ֔י ,,lēwˈî, 
Exodus,6,16,31554,שֶׁ֧בַע ,,šˈevaʕ, 
Exodus,6,16,31556,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Exodus,6,16,31558,מְאַ֖ת ,,mᵊʔˌaṯ, 
Exodus,6,18,31578,שְׁנֵי֙ ,,šᵊnˌê, 
Exodus,6,18,31579,חַיֵּ֣י ,,ḥayyˈê, 
Exodus,6,18,31580,קְהָ֔ת ,,qᵊhˈāṯ, 
Exodus,6,18,31581,שָׁלֹ֧שׁ ,,šālˈōš, 
Exodus,6,18,31583,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Exodus,6,18,31585,מְאַ֖ת ,,mᵊʔˌaṯ, 
Exodus,6,20,31617,שְׁנֵי֙ ,,šᵊnˌê, 
Exodus,6,20,31618,חַיֵּ֣י ,,ḥayyˈê, 
Exodus,6,20,31619,עַמְרָ֔ם ,,ʕamrˈām, 
Exodus,6,20,31620,שֶׁ֧בַע ,,šˈevaʕ, 
Exodus,6,20,31622,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Exodus,6,20,31624,מְאַ֖ת ,,mᵊʔˌaṯ, 
Exodus,7,7,31891,מֹשֶׁה֙ ,,mōšˌeh, 
Exodus,7,7,31893,שְׁמֹנִ֣ים ,,šᵊmōnˈîm, 
Exodus,7,7,31896,אַֽהֲרֹ֔ן ,,ʔˈahᵃrˈōn, 
Exodus,7,7,31898,שָׁלֹ֥שׁ ,,šālˌōš, 
Exodus,7,7,31900,שְׁמֹנִ֖ים ,,šᵊmōnˌîm, 
Exodus,12,40,35563,מֹושַׁב֙ ,,môšˌav, 
Exodus,12,40,35564,בְּנֵ֣י ,,bᵊnˈê, 
Exodus,12,40,35565,יִשְׂרָאֵ֔ל ,,yiśrāʔˈēl, 
Exodus,12,40,35570,שְׁלֹשִׁ֣ים ,,šᵊlōšˈîm, 
Exodus,12,40,35573,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Exodus,12,40,35574,מֵאֹ֖ות ,,mēʔˌôṯ, 
Exodus,25,36,42558,כֻּלָּ֛הּ ,,kullˈāh, 
Exodus,25,36,42560,אַחַ֖ת ,,ʔaḥˌaṯ, 
Exodus,26,8,42761,אֹ֣רֶךְ׀ ,,ʔˈōreḵ, 
Exodus,26,8,42763,יְרִיעָ֣ה ,,yᵊrîʕˈā, 
Exodus,26,8,42765,אַחַ֗ת ,,ʔaḥˈaṯ, 
Exodus,26,8,42766,שְׁלֹשִׁים֙ ,,šᵊlōšîm, 
Exodus,27,12,43552,עַמֻּדֵיהֶ֣ם ,,ʕammuḏêhˈem, 
Exodus,27,12,43553,עֲשָׂרָ֔ה ,,ʕᵃśārˈā, 
Exodus,27,12,43555,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,27,12,43556,עֲשָׂרָֽה׃ ,,ʕᵃśārˈā, . 
Exodus,27,13,43558,רֹ֣חַב ,,rˈōḥav, 
Exodus,27,13,43560,חָצֵ֗ר ,,ḥāṣˈēr, 
Exodus,27,13,43565,חֲמִשִּׁ֥ים ,,ḥᵃmiššˌîm, 
Exodus,27,14,43575,עַמֻּדֵיהֶ֣ם ,,ʕammuḏêhˈem, 
Exodus,27,14,43576,שְׁלֹשָׁ֔ה ,,šᵊlōšˈā, 
Exodus,27,14,43578,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,27,14,43579,שְׁלֹשָֽׁה׃ ,,šᵊlōšˈā, . 
Exodus,27,15,43589,עַמֻּדֵיהֶ֣ם ,,ʕammuḏêhˈem, 
Exodus,27,15,43590,שְׁלֹשָׁ֔ה ,,šᵊlōšˈā, 
Exodus,27,15,43592,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,27,15,43593,שְׁלֹשָֽׁה׃ ,,šᵊlōšˈā, . 
Exodus,27,16,43613,עַמֻּֽדֵיהֶם֙ ,,ʕammˈuḏêhem, 
Exodus,27,16,43614,אַרְבָּעָ֔ה ,,ʔarbāʕˈā, 
Exodus,27,16,43616,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,27,16,43617,אַרְבָּעָֽה׃ ,,ʔarbāʕˈā, . 
Exodus,27,18,43638,רֹ֣חַב׀ ,,rˈōḥav, 
Exodus,27,18,43639,חֲמִשִּׁ֣ים ,,ḥᵃmiššˈîm, 
Exodus,27,18,43643,קֹמָ֛ה ,,qōmˈā, 
Exodus,27,18,43644,חָמֵ֥שׁ ,,ḥāmˌēš, 
Exodus,36,13,49491,מִּשְׁכָּ֖ן ,,mmiškˌān, 
Exodus,36,13,49492,אֶחָֽד׃ ס ,,ʔeḥˈāḏ . s, 
Exodus,37,22,50325,כֻּלָּ֛הּ ,,kullˈāh, 
Exodus,37,22,50327,אַחַ֖ת ,,ʔaḥˌaṯ, 
Exodus,38,12,50643,עַמּוּדֵיהֶ֥ם ,,ʕammûḏêhˌem, 
Exodus,38,12,50644,עֲשָׂרָ֔ה ,,ʕᵃśārˈā, 
Exodus,38,12,50646,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,38,12,50647,עֲשָׂרָ֑ה ,,ʕᵃśārˈā, 
Exodus,38,14,50668,עַמּוּדֵיהֶ֣ם ,,ʕammûḏêhˈem, 
Exodus,38,14,50669,שְׁלֹשָׁ֔ה ,,šᵊlōšˈā, 
Exodus,38,14,50671,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,38,14,50672,שְׁלֹשָֽׁה׃ ,,šᵊlōšˈā, . 
Exodus,38,15,50692,עַמֻּדֵיהֶ֣ם ,,ʕammuḏêhˈem, 
Exodus,38,15,50693,שְׁלֹשָׁ֔ה ,,šᵊlōšˈā, 
Exodus,38,15,50695,אַדְנֵיהֶ֖ם ,,ʔaḏnêhˌem, 
Exodus,38,15,50696,שְׁלֹשָֽׁה׃ ,,šᵊlōšˈā, . 
Exodus,38,18,50750,קֹומָ֤ה ,,qômˈā, 
Exodus,38,18,50753,חָמֵ֣שׁ ,,ḥāmˈēš, 
Exodus,38,25,50889,כֶ֛סֶף ,,ḵˈesef, 
Exodus,38,25,50890,פְּקוּדֵ֥י ,,pᵊqûḏˌê, 
Exodus,38,25,50892,עֵדָ֖ה ,,ʕēḏˌā, 
Exodus,38,25,50893,מְאַ֣ת ,,mᵊʔˈaṯ, 
Exodus,38,25,50896,אֶלֶף֩ ,,ʔelˌef, 
Exodus,38,25,50898,שְׁבַ֨ע ,,šᵊvˌaʕ, 
Exodus,38,25,50899,מֵאֹ֜ות ,,mēʔˈôṯ, 
Exodus,38,25,50901,חֲמִשָּׁ֧ה ,,ḥᵃmiššˈā, 
Exodus,38,25,50903,שִׁבְעִ֛ים ,,šivʕˈîm, 
Exodus,38,29,50996,נְחֹ֥שֶׁת ,,nᵊḥˌōšeṯ, 
Exodus,38,29,50998,תְּנוּפָ֖ה ,,ttᵊnûfˌā, 
Exodus,38,29,50999,שִׁבְעִ֣ים ,,šivʕˈîm, 
Exodus,38,29,51002,אַלְפַּ֥יִם ,,ʔalpˌayim, 
Exodus,38,29,51004,אַרְבַּע־,,ʔarbaʕ-,
Exodus,38,29,51005,מֵאֹ֖ות ,,mēʔˌôṯ, 
Leviticus,23,13,66140,מִנְחָתֹו֩ ,,minḥāṯˌô, 
Leviticus,23,13,66141,שְׁנֵ֨י ,,šᵊnˌê, 
Leviticus,25,8,67299,יְמֵי֙ ,,yᵊmˌê, 
Leviticus,25,8,67300,שֶׁ֚בַע ,,ˈševaʕ, 
Leviticus,25,8,67301,שַׁבְּתֹ֣ת ,,šabbᵊṯˈōṯ, 
Leviticus,25,8,67303,שָּׁנִ֔ים ,,ššānˈîm, 
Leviticus,25,8,67304,תֵּ֥שַׁע ,,tˌēšaʕ, 
Leviticus,25,8,67306,אַרְבָּעִ֖ים ,,ʔarbāʕˌîm, 
Leviticus,27,4,69019,עֶרְכְּךָ֖ ,,ʕerkᵊḵˌā, 
Leviticus,27,4,69020,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Leviticus,27,5,69035,עֶרְכְּךָ֛ ,,ʕerkᵊḵˈā, 
Leviticus,27,5,69038,עֶשְׂרִ֣ים ,,ʕeśrˈîm, 
Leviticus,27,6,69058,עֶרְכְּךָ֙ ,,ʕerkᵊḵˌā, 
Leviticus,27,6,69061,חֲמִשָּׁ֥ה ,,ḥᵃmiššˌā, 
Leviticus,27,6,69068,עֶרְכְּךָ֔ ,,ʕerkᵊḵˈā, 
Leviticus,27,6,69069,שְׁלֹ֥שֶׁת ,,šᵊlˌōšeṯ, 
Leviticus,27,7,69084,עֶרְכְּךָ֔ ,,ʕerkᵊḵˈā, 
Leviticus,27,7,69085,חֲמִשָּׁ֥ה ,,ḥᵃmiššˌā, 
Leviticus,27,7,69086,עָשָׂ֖ר ,,ʕāśˌār, 
Numeri,1,21,69858,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,21,69862,שִׁשָּׁ֧ה ,,šiššˈā, 
Numeri,1,21,69864,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,1,21,69865,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,21,69867,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,1,21,69868,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,23,69895,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,23,69899,תִּשְׁעָ֧ה ,,tišʕˈā, 
Numeri,1,23,69901,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,1,23,69902,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,23,69904,שְׁלֹ֥שׁ ,,šᵊlˌōš, 
Numeri,1,23,69905,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,25,69927,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,25,69931,חֲמִשָּׁ֤ה ,,ḥᵃmiššˈā, 
Numeri,1,25,69933,אַרְבָּעִים֙ ,,ʔarbāʕîm, 
Numeri,1,25,69934,אֶ֔לֶף ,,ʔˈelef, 
Numeri,1,25,69936,שֵׁ֥שׁ ,,šˌēš, 
Numeri,1,25,69937,מֵאֹ֖ות ,,mēʔˌôṯ, 
Numeri,1,25,69939,חֲמִשִּֽׁים׃ פ ,,ḥᵃmiššˈîm . f, 
Numeri,1,27,69961,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,27,69965,אַרְבָּעָ֧ה ,,ʔarbāʕˈā, 
Numeri,1,27,69967,שִׁבְעִ֛ים ,,šivʕˈîm, 
Numeri,1,27,69968,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,27,69970,שֵׁ֥שׁ ,,šˌēš, 
Numeri,1,27,69971,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,29,69993,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,29,69997,אַרְבָּעָ֧ה ,,ʔarbāʕˈā, 
Numeri,1,29,69999,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,1,29,70000,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,29,70002,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,1,29,70003,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,31,70025,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,31,70029,שִׁבְעָ֧ה ,,šivʕˈā, 
Numeri,1,31,70031,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,1,31,70032,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,31,70034,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,1,31,70035,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,33,70060,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,33,70064,אַרְבָּעִ֥ים ,,ʔarbāʕˌîm, 
Numeri,1,33,70065,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,33,70067,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,1,33,70068,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,35,70090,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,35,70094,שְׁנַ֧יִם ,,šᵊnˈayim, 
Numeri,1,35,70096,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Numeri,1,35,70097,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,35,70099,מָאתָֽיִם׃ פ ,,māṯˈāyim . f, 
Numeri,1,37,70121,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,37,70125,חֲמִשָּׁ֧ה ,,ḥᵃmiššˈā, 
Numeri,1,37,70127,שְׁלֹשִׁ֛ים ,,šᵊlōšˈîm, 
Numeri,1,37,70128,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,37,70130,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,1,37,70131,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,39,70153,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,39,70157,שְׁנַ֧יִם ,,šᵊnˈayim, 
Numeri,1,39,70159,שִׁשִּׁ֛ים ,,šiššˈîm, 
Numeri,1,39,70160,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,39,70162,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Numeri,1,39,70163,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,41,70185,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,41,70189,אֶחָ֧ד ,,ʔeḥˈāḏ, 
Numeri,1,41,70191,אַרְבָּעִ֛ים ,,ʔarbāʕˈîm, 
Numeri,1,41,70192,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,41,70194,חֲמֵ֥שׁ ,,ḥᵃmˌēš, 
Numeri,1,41,70195,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,43,70216,פְּקֻדֵיהֶ֖ם ,,pᵊquḏêhˌem, 
Numeri,1,43,70220,שְׁלֹשָׁ֧ה ,,šᵊlōšˈā, 
Numeri,1,43,70222,חֲמִשִּׁ֛ים ,,ḥᵃmiššˈîm, 
Numeri,1,43,70223,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,43,70225,אַרְבַּ֥ע ,,ʔarbˌaʕ, 
Numeri,1,43,70226,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Numeri,1,46,70269,כָּל־,,kol-,
Numeri,1,46,70271,פְּקֻדִ֔ים ,,ppᵊquḏˈîm, 
Numeri,1,46,70272,שֵׁשׁ־,,šēš-,
Numeri,1,46,70273,מֵאֹ֥ות ,,mēʔˌôṯ, 
Numeri,1,46,70274,אֶ֖לֶף ,,ʔˌelef, 
Numeri,1,46,70276,שְׁלֹ֣שֶׁת ,,šᵊlˈōšeṯ, 
Numeri,1,46,70277,אֲלָפִ֑ים ,,ʔᵃlāfˈîm, 
