signI	signJ	{measureName}
MUSZEN	PAP~a	57.60191791151514
ME~a	SZE~a	57.51746126678469
3(N01)	RU	57.51100852775625
E2~a	KI	57.48643180448712
5(N01)	DU	57.46039187328003
1(N24)	2(N39~a)	57.351534600550515
1(N34)	UDU~a	57.31865852496372
2(N01)	UDUNITA~a	57.266952622294305
4(N01)	SZU2	57.258280841814056
2(N14)	PA~a	57.25086536936757
1(N01)	NAMESZDA	57.243158427213594
1(N08)	2(N01)	57.15322270756886
NUN~a	SZU	57.12921180429123
1(N01)	KASZ~b	57.08953163306197
EN~a	TUG2~a	57.07646999859068
HI	U4	57.066131211556744
1(N14)	SZITA~a1	57.060221346933396
3(N14)	PAP~a	56.97564685492299
DU	GAL~a	56.941833729219844
A	BA	56.91236121476301
ME~a	SAL	56.82565690979515
SANGA~a	SZU	56.79398739715276
2(N01)	2(N57)	56.77755026869738
4(N01)	5(N14)	56.70755724436637
3(N57)	HI	56.702513908462585
1(N57)	GI	56.67186372908852
3(N01)	MASZ	56.59435237498763
SI	SZU	56.53697649080638
4(N01)	SANGA~a	56.50774423836852
4(N01)	PA~a	56.456101717322085
NE~a	U4	56.42745660692732
E2~a	SI	56.34076831895973
3(N14)	GI	56.31014786675831
2(N01)	GISZ	56.28408043485256
5(N01)	BU~a	56.27843477713996
2(N14)	SANGA~a	56.212559438620964
1(N14)	MASZ2	56.04826677695681
3(N14)	U4	55.958401847231606
1(N01)	2(N34)	55.93858347484623
AN	MUSZEN	55.91212881995177
1(N14)	NE~a	55.895903558554004
3(N01)	NE~a	55.84326609635711
AN	DA~a	55.83487241362868
2(N01)	E2~b	55.7638320649875
5(N01)	SZU2	55.75793990530593
2(N01)	RAD~a	55.754304813762886
1(N01)	TUN3~a	55.753775337633584
GI	NUN~a	55.66174547725116
SZE~a	TE	55.64306608815813
AB~a	SANGA~a	55.56848922097211
2(N45)	SZE~a	55.55242232335316
1(N45)	2(N14)	55.530703053499614
1(N14)	1(N45)	55.51380976874408
HI	SZU	55.47400467793605
U8	UD5~a	55.467615819980786
1(N01)	GUG2	55.3549005388354
5(N14)	EN~a	55.35046733751935
2(N01)	KISAL~b1	55.288039168130936
2(N14)	BAR	55.283382175710415
AN	MAR~a	55.25750406354572
3(N01)	UD5~a	55.24605845405047
NAM2	NUN~a	55.240980462568615
5(N01)	A	55.2322401569408
HI	SZE~a	55.19247637542538
1(N57)	6(N01)	55.15825529956853
GI	SI	55.08431608344416
2(N14)	3(N57)	55.07200401587117
GAL~a	GI	55.0577157407786
1(N01)	ZI~a	55.04617117687053
3(N57)	NUN~a	55.04283256659265
1(N39~a)	SZE~a	55.03418273645738
5(N01)	KU6~a	54.99988983301687
ME~a	U4	54.972134248924526
1(N34)	8(N01)	54.85710123279318
AB~a	U4	54.787591688996656
1(N01)	HASZHUR	54.74024349249868
1(N01)	ZATU737	54.63936047322961
3(N01)	9(N01)	54.595431416326754
3(N14)	7(N01)	54.581046383544056
EN~a	URU~a1	54.48455974787544
BA	SAL	54.463974118317225
AN	NI~a	54.33322990806942
3(N14)	AN	54.326213576742795
1(N57)	SZU	54.28628836081861
A	SANGA~a	54.261595308638654
1(N39~a)	2(N01)	54.11227631814118
E2~a	ME~a	54.056015733197135
3(N01)	SZITA~a1	54.02110862909159
1(N01)	SZA3~a1	53.96039061486871
2(N14)	SZU	53.94506616181953
MASZ2	UD5~a	53.906877284784954
2(N01)	GU7	53.882070520973706
6(N01)	7(N01)	53.75193742989036
1(N01)	UR2	53.72222975006361
4(N01)	NAM2	53.59860200084007
1(N01)	URI3~a	53.54370880933862
SZU	UDU~a	53.49426160044219
A	KI	53.41034610781203
GI	SAG	53.34702217502546
DI	NAM2	53.33126852010469
BAR	UDU~a	53.28214079489817
1(N57)	HI	53.25408072704538
GA~a	SANGA~a	53.20237410089513
AN	UDU~a	53.169343937992906
5(N01)	SANGA~a	53.15869017746675
BU~a	SZUBUR	53.10098778907577
1(N14)	DA~a	53.03941522608848
DA~a	EN~a	53.03262909801665
GI	UDU~a	52.98128135225039
BA	KI	52.92533138673172
U8	UDUNITA~a	52.902387221186814
4(N01)	GAL~a	52.82276881978187
5(N01)	SAG	52.80808258600784
3(N57)	TUR	52.80563075118386
1(N01)	2(N39~a)	52.79338087200338
5(N01)	GAR	52.78211992374166
2(N01)	HI@g~a	52.77441465999189
EN~a	SU~a	52.723398331424995
SANGA~a	TE	52.72167021238134
1(N01)	ZATU752	52.7018391544829
MUSZ3~a	NUN~a	52.68305183457885
